new_id,Годовая выручка
8286,741750826.3766751
8287,428907765.91680443
8288,1121485791.2484546
8289,538130814.1709923
8290,556537874.9660405
8291,395202819.50492704
8292,597713814.4026638
8293,982804746.825271
8294,366356138.67177516
8295,960639347.5744576
8296,738102650.5099596
8297,611777491.7909017
8298,400306427.2603013
8299,1260589373.1224983
8300,452860778.1779537
8301,323807825.28565776
8302,479262315.1501417
8303,1383015916.2805502
8304,807289842.6977301
8305,1089049559.516471
8306,716041485.8362385
8307,1322299187.7719352
8308,672262576.5006342
8309,584878963.706026
8310,584948316.6085231
8311,690844228.659414
8312,894218269.4825774
8313,1241416638.007584
8314,401662777.4834035
8315,441562132.38339454
8316,505891709.1157164
8317,526079164.6131429
8318,839803865.0566914
8319,583077386.2322569
8321,1849752175.3000128
8322,695071462.3292677
8323,951390817.3836191
8324,405142755.6821784
8325,677802289.9899342
8326,887548018.4806018
8327,819148080.2136899
8328,389960846.8050681
8329,699069667.4777138
8330,323417921.45885843
8331,1072510962.6840283
8332,460499080.2111659
8333,806950284.349654
8334,483223198.6643917
8335,595212313.4480729
8336,597116342.418107
8337,596892591.1983384
8338,297763572.5812787
8339,554942562.0374365
8340,1000781961.9105856
8341,419855251.33849823
8342,640657670.5352622
8343,652286758.1187965
8344,1295353119.1325364
8345,526431712.09056115
8346,525664507.2332372
8347,509773899.35711104
8348,926780031.9535449
8349,901576862.7906512
8350,941246121.5491754
8351,534860521.052937
8352,610338358.9410706
8353,822490771.1550871
8354,1176861685.028742
8355,299433332.2839022
8356,577409481.0957888
8357,888537880.0586058
8358,830861260.7874835
8359,742141464.372435
8360,1247175060.9112768
8361,621904522.3730584
8362,478399533.06370133
8363,307734483.60565007
8364,946292916.6992608
8365,428094385.98711157
8366,489869977.83708435
8367,614623329.7926099
8368,1454298979.9701471
8369,900294622.9810452
8370,1124781588.5514355
8371,730913853.6251779
8372,387498469.4767886
8373,588201565.2504666
8374,661878061.3214893
8375,541598690.453085
8376,859722737.4585238
8377,950291302.1496487
8378,1175582252.438979
8380,485227544.270442
8381,885951543.0640714
8383,713095375.049199
8384,797228407.633293
8385,499769244.7407203
8386,549236875.732397
8387,1124800997.8426535
8388,746980413.9064083
8389,324908707.4183744
8390,501852297.8279107
8391,954989988.4027638
8392,607081198.3778492
8393,514854843.6707174
8394,440954719.70705074
8395,719053712.556812
8396,1143286118.5785966
8397,528339918.0783401
8398,1049585263.9410632
8399,456513697.2097732
8400,631130301.9319249
8402,697609819.052473
8403,346146588.51289636
8404,542440313.9783262
8405,776556596.9498514
8406,937452985.171037
8407,496213627.1201991
8408,390099843.89598626
8409,725522199.8927919
8410,1052669352.7653829
8411,447058891.50293297
8412,430714666.2432124
8413,916585564.3658212
8414,276555689.0297904
8415,493020711.0946254
8416,605784673.34676
8417,349973657.5711664
8418,334480046.91475594
8419,916082802.9202547
8420,376734751.23014176
8421,806111766.7582686
8422,521732704.44334435
8423,689134373.9938167
8424,426565810.99479216
8425,578853665.4129307
8426,810009487.9151362
8427,1139196077.1424317
8428,618982835.305939
8429,522282069.22704756
8430,694921538.3056556
8431,393016515.8875008
8432,644097233.8254899
8433,588773316.6831722
8434,495471351.71622163
8435,820534441.0756692
8436,687514980.2540107
8437,340966511.9913492
8438,542676365.4772111
8439,685823671.5873432
8440,459852695.1767036
8441,963142901.8433822
8443,341107065.3071916
8444,477323711.2298584
8445,671347488.530777
8446,368522230.6466476
8447,566110051.5917152
8448,1417414457.0340457
8449,522680645.39422053
8450,554324534.929084
8451,607824494.9599642
8452,626031630.7896308
8453,640390730.1232673
8454,565136936.5967395
8455,817706280.526541
8456,329511344.4057369
8457,737097131.1442528
8459,901900619.6629049
8462,518899779.16958743
8463,637717555.5585808
8464,994815558.8637805
8465,844709014.1994686
8466,488435926.9360818
8468,823246725.5526776
8469,578130122.0878507
8470,867703780.9122273
8471,529049049.4751412
8472,632920022.455557
8473,874204094.7286936
8474,663309263.3744744
8475,614300014.2574797
8476,496894398.5791623
8477,1046830715.5271139
8478,1022350477.7593403
8479,565088536.8952409
8480,609320438.7213098
8481,612888776.527128
8482,351708118.0573641
8483,981916024.2970338
8484,898228449.5875427
8485,304209602.55049187
8486,422992932.8383498
8487,491810841.32488805
8488,1511458894.332072
8489,362892714.5352973
8491,322841567.8219942
8492,714638765.2346336
8493,998927258.0758597
8494,1066467342.9260654
8495,914765341.6000735
8496,477926211.1067525
8497,618083222.0282462
8498,1053698927.1823492
8499,721164583.262148
8500,1468271578.3922715
8501,986172138.345364
8502,541753119.8801887
8503,434317084.6562033
8504,1151060535.6187162
8505,820614736.920732
8506,646512793.3314015
8507,1089759494.757646
8509,782879847.3104837
8510,352860238.53690684
8511,558917303.4218105
8512,541638205.8337034
8513,586732735.7339143
8514,581253551.0564512
8515,600050851.4653634
8516,1029548787.9171234
8517,597039114.000133
8519,569780903.3028691
8520,564555215.5577171
8522,600264300.5904135
8523,317571969.3212907
8524,534649993.0914535
8525,793014062.0770898
8526,322009904.54173005
8527,530630418.28305656
8528,851763913.7029368
8529,468742520.91894174
8530,509891766.3815088
8531,636486930.2976247
8532,736544104.0894262
8533,370175315.0281814
8534,471787963.6769012
8535,424764662.6571495
8536,982542919.994186
8537,484745627.7269102
8538,410176158.2631217
8539,815231506.1164366
8540,875157835.2919362
8542,1011770784.5584625
8543,412438367.00048804
8544,598272928.6020184
8545,974150844.3832144
8546,565495539.3511899
8547,597641711.6854731
8548,2296323538.8805
8549,514827521.37417734
8550,588019158.5703485
8551,310131632.71615946
8552,799044360.912871
8553,1609519787.5072098
8554,420267338.9954314
8555,390578803.0823436
8556,1597674505.4350228
8557,575316179.5713872
8558,491831859.7092035
8559,688136772.291526
8560,785713680.5505377
8561,1064072510.6243598
8562,875511673.5434592
8563,510851695.4173919
8564,614612958.2665709
8565,733648581.5652099
8566,1281425438.874416
8568,312823533.59143937
8570,819279292.6993939
8571,774664761.8263324
8572,551708850.4025046
8573,640765338.9566766
8574,368372840.12690866
8575,563429216.4020915
8576,509973251.5108104
8577,797603025.9506633
8578,461976809.35077316
8579,455404403.55815625
8580,503582308.9284125
8582,813214875.315605
8583,711205562.8728255
8584,519269297.51114655
8585,332193324.3853055
8586,414783824.6755876
8587,584051389.7042091
8588,1169984632.1741188
8589,434502980.9018617
8590,465310720.3130006
8591,890533590.7669728
8592,686759543.7714714
8593,373745672.5951229
8594,504825817.21829146
8596,552413531.8097744
8597,483262331.44837487
8598,451983559.36342627
8599,630535696.4195887
8600,633493540.0701127
8601,506204197.263737
8602,376190344.56718254
8603,528697752.58678293
8604,700069354.3152534
8605,1194093148.3250341
8606,1182903219.4602895
8607,483949753.9525106
8608,407990528.1354559
8609,396304715.8736128
8610,695061617.1900487
8611,1488417390.1087925
8612,350157976.35696787
8613,337666929.0195587
8614,679900219.9041665
8615,348775381.34993523
8616,1564281326.8183377
8617,608250915.7207983
8618,377324597.6855723
8619,374724176.20822036
8621,556662915.7326733
8622,934495936.8251905
8623,528977395.0639602
8624,723054575.5244596
8626,409888986.5262092
8627,336811123.5691067
8628,407220686.5942217
8629,666481538.8756905
8630,453777157.60935795
8631,826891028.9840466
8632,625336506.4395044
8633,1696640652.4369023
8634,448677370.01498604
8635,445160090.8366339
8636,550411364.7905576
8637,892054118.4617931
8638,550486959.9547781
8639,550773015.975503
8640,597890121.2606204
8641,641378156.2178636
8642,268168060.36003733
8643,400792215.10756326
8644,516381449.6866882
8645,335301552.78945774
8646,500905797.6407721
8648,748488870.7078879
8649,322809721.1075915
8650,571495130.7470052
8651,1130443502.2472086
8652,970542846.6756971
8653,581801858.8950402
8654,1843702976.6998568
8655,491081392.70097226
8656,353807467.49057037
8657,582949284.1569164
8658,893801137.0671365
8659,622072607.1371614
8660,473946956.63442314
8661,535350325.7591123
8662,991207647.6336659
8663,737529800.0729816
8664,1010365805.122471
8665,334785923.28993034
8666,558247597.8722378
8667,546687263.4573882
8668,523225860.32485527
8669,2278897833.4558697
8670,562614711.5927093
8672,406738033.58059925
8673,605177686.4527284
8674,710777264.2600073
8675,1208030117.3537858
8676,426873578.52007085
8677,403373081.31288457
8678,540073058.4023057
8679,504388237.0373969
8680,1315333402.4186227
8681,1263627959.928009
8682,442994433.5197366
8683,1040015373.608629
8684,420452443.9633565
8685,764694934.6911227
8686,1350244455.5607712
8687,867246815.5737438
8688,1195407859.2805426
8689,545401845.7564136
8690,564933780.8910216
8691,414652602.20050526
8692,387288600.88310635
8693,890644869.8304896
8694,450888327.4612533
8695,824320725.6375567
8696,932335810.4505926
8697,1046245158.0411143
8698,1252851503.9812746
8699,714021314.076283
8700,527928719.8148272
8701,812570458.3073056
8702,418280584.9246191
8703,1162920796.2491212
8704,596755989.0766338
8705,608946222.6211182
8706,1175670972.2348452
8707,579640106.344441
8708,1075007156.8812964
8709,984155569.2770386
8710,899968679.0182037
8711,1062403871.5337883
8712,789591650.5365155
8713,1099707169.0932364
8714,337446075.35297024
8715,721004929.1465281
8716,708596692.1317548
8718,664020497.4212372
8719,1611143371.8828745
8720,548985828.039667
8721,1193250168.0664644
8722,672843160.2670827
8723,884287457.761193
8724,859874762.4755226
8725,636970194.2552791
8726,716941764.5637215
8727,610510766.5628066
8728,612758961.1189475
8729,334214462.31261814
8730,1293952140.7991478
8731,433867913.70264435
8732,603715436.7454975
8733,1667736389.2456987
8734,384806544.27574426
8735,807882395.9444041
8736,508345418.2104608
8737,1005593342.2122796
8738,752563869.9343115
8739,344199808.24334264
8740,1374303331.2911801
8741,287141544.6790593
8742,542950912.9817713
8743,492180427.80590016
8744,388574648.6607298
8745,616467400.283335
8746,1817209475.4760373
8747,471991343.09882694
8750,531622134.8263835
8751,1342745606.6484988
8752,437502756.5289335
8753,470455685.6567753
8756,527889913.07948077
8757,382880632.1397968
8758,537742181.7498344
8759,602571825.3531947
8760,1037114302.0688518
8761,792561927.8168727
8762,537200416.7844858
8763,515886218.1488147
8764,1129437222.809654
8765,703709446.2914604
8766,294036679.86099106
8767,851000665.3070694
8768,759545593.7097415
8769,484616546.6207564
8770,269605966.9798612
8771,280465982.5355501
8772,399467660.0138938
8773,521565233.05807084
8774,636763453.6608343
8775,832124339.4545164
8776,339446833.6580086
8777,488137064.0447214
8778,1196462225.5457406
8779,501502550.515069
8780,369502929.4577248
8781,260412823.6919844
8783,402772919.3336482
8784,597575744.9162413
8785,814713154.5382082
8786,766986344.8873208
8787,837434391.1709827
8788,713023339.7732247
8789,998915100.0817392
8790,1311329223.8216002
8791,335973606.40008616
8792,354366412.75412637
8793,486623504.4119284
8794,914303388.2035213
8795,595833205.7647032
8796,790546397.7552427
8797,530539312.9281305
8798,938971699.8433785
8800,481867186.87111974
8802,360516732.63803375
8803,1171969888.4822872
8804,423454376.8049361
8806,831742422.2640502
8807,1083757637.6849926
8808,407289983.4249078
8809,458445175.674661
8810,506308491.8996506
8811,366854133.2331667
8813,686354734.009196
8814,856876534.3521223
8815,530028000.55340374
8816,556287006.8075691
8817,317530106.2358902
8819,451021893.87612236
8820,844786606.6091124
8821,412204075.41624504
8822,662647892.656174
8823,411615676.2115001
8824,1398207867.7870026
8825,346260257.7789992
8826,439630370.9944575
8827,781667779.5284753
8828,402700923.9548728
8830,684655587.6426218
8831,470077185.10533434
8832,560371899.9411805
8833,651443166.727812
8834,536263088.68227077
8835,477683269.5756468
8836,807649497.1332048
8837,713980289.0479934
8838,1419185103.0455089
8839,735801243.8211877
8840,366107538.65864724
8841,575953393.3398552
8843,825286678.357138
8845,490572667.94531834
8846,768975722.7216164
8847,387925587.53139013
8848,495866120.4710494
8849,519469785.01189274
8850,412088185.1328118
8851,635366967.5556016
8852,858712694.7988342
8853,713625057.9160526
8854,1371669051.0933547
8855,670237342.5810152
8856,800170519.8402648
8858,484767048.19642425
8859,673972388.2016349
8860,808462519.7303877
8861,786700861.3180593
8862,361765443.4519719
8863,817340682.6599491
8864,1086264835.7756383
8865,886359077.3194916
8866,610263234.7393568
8867,1032479592.2973388
8868,387281110.04427475
8869,440663398.6374834
8870,1027952808.6836994
8871,600563163.6159272
8872,1262223901.733103
8873,463247402.289604
8874,1136152183.5823839
8875,1172513750.6783445
8876,385854107.13512826
8877,466993763.67710966
8878,1158812443.5532
8879,405797608.4262362
8880,1074886828.5542371
8881,1140658807.1276717
8882,957296206.0343647
8885,1176195276.5028045
8886,451828047.14614314
8887,253783040.77900124
8888,612865552.8851621
8889,532292987.1592845
8890,384761371.8169754
8891,401513223.2507448
8892,367528744.0758716
8893,676428078.4182303
8894,1058641197.0741723
8895,458486526.7423433
8896,606909779.9586133
8897,350060421.37264156
8899,808449240.7659492
8900,964339890.4749638
8901,765336235.8976297
8903,564479041.7213149
8904,1024510632.4451739
8905,1082320668.654549
8906,702733469.9569484
8907,976289083.101387
8908,443071201.9502512
8909,569813133.830529
8910,905784545.9150268
8911,367469187.563437
8912,542764534.982905
8913,1896641526.5266998
8914,465407030.6087836
8915,573074292.7846496
8916,746321967.1679784
8918,618236015.5860876
8919,406438760.5656284
8920,381549929.4605779
8921,509842599.09729993
8922,436162901.3176894
8923,577147761.9056836
8924,540431121.3105628
8925,371985197.19729966
8926,490978792.4012515
8928,883208186.3039255
8929,562939266.8073652
8930,845482876.5731378
8931,1427568718.3130338
8932,926119346.8664865
8933,346522108.9978203
8934,980682215.3078606
8935,657338212.677392
8936,697945935.4208103
8937,1266668013.4943666
8938,604886101.4236438
8939,283106995.35642254
8940,993380780.4591264
8941,612517875.5223186
8942,363854252.78701586
8943,2043183811.9906528
8944,517123012.7092864
8945,773325249.3971459
8946,472542829.0572957
8947,505886713.5438324
8948,626773850.977719
8949,730189671.9204453
8950,291510947.9076701
8951,523409441.3651084
8952,587065054.987219
8953,670237104.2149088
8954,434518928.6181456
8955,371237517.0371808
8956,769295929.4309965
8957,408561295.2490736
8958,343766522.3095539
8960,907173420.5185921
8961,276365164.3963874
8962,1027476296.5967071
8963,519083227.4009892
8964,347133125.8368752
8965,606874991.4656267
8966,806531032.8522627
8968,369019746.61048836
8970,440727285.63420165
8971,501320256.65967065
8972,627362732.3163785
8973,738018982.8394141
8974,456613194.26058644
8975,419659931.9532492
8976,1448143812.1632051
8977,1006405964.0757477
8978,1150070114.0906432
8979,584633134.4572703
8980,911555325.9910218
8981,660404253.8375908
8984,404785069.5293037
8985,740739384.9244868
8986,703840405.6618837
8987,695765229.2072976
8988,1054421236.33604
8989,509539369.2581946
8990,475310319.85267365
8991,543802556.6115078
8992,748386628.4964385
8993,543682088.9796773
8994,329121101.4368559
8995,561315381.9425006
8996,1011273959.4797635
8997,449231494.8459908
8998,619720297.2172862
8999,394071643.92104185
9000,490215758.4970249
9002,500983028.81335014
9003,519702913.274666
9004,619504851.0840287
9005,432849727.01700115
9006,591775043.992327
9007,362697852.9509853
9008,581195317.4458599
9009,482450644.9366819
9010,760979996.1400979
9011,560725014.6181782
9012,746599388.8267509
9013,853836631.579174
9014,331012817.0871302
9015,596339746.7396599
9016,710008008.688526
9017,1184594384.1225781
9018,404041938.76259595
9019,521054529.49093527
9020,357307140.7746566
9024,344148764.309864
9025,521519248.2634584
9027,373270735.78785837
9028,853690158.2588173
9029,835611622.3484342
9030,296230747.1782087
9031,811152122.4007668
9032,706851078.7988912
9033,974237627.4507432
9034,623008649.8262919
9035,481517221.88476
9036,389374909.24632806
9037,542711315.3586107
9038,405718171.53928804
9039,1220006954.863456
9040,1060148109.5474315
9041,748297332.7887604
9042,1396590184.8029466
9043,671366976.0679013
9044,979058215.3013057
9045,423003489.3751353
9046,1742070127.9585865
9047,494520494.0507014
9048,494321380.69724095
9050,1252653216.7065282
9051,565455256.8677965
9052,413782043.1640537
9053,359394784.9612239
9054,925503030.2466722
9055,413000214.75563157
9056,387287561.4103247
9057,778976134.4609305
9058,679963286.7168928
9059,797709517.868772
9060,831156754.8062736
9061,837624272.4574506
9062,1629249099.711436
9063,1087027457.674607
9064,1117432800.3732727
9065,988086769.5225818
9066,951046443.5014223
9067,709367343.9708033
9068,923416649.2773628
9069,567508428.4038705
9070,732241584.2838216
9071,773796476.6482213
9072,1036936891.925644
9073,331470606.99442005
9074,785837251.4953964
9075,553531438.3065445
9076,1116340700.4345684
9077,779427434.452226
9078,1084323338.0588815
9079,725066290.5574422
9080,591463424.4963993
9082,576279315.9110107
9083,1182332859.95083
9084,566674120.1361203
9085,424475253.1275911
9086,559757831.3851558
9087,416570520.7086431
9088,690640445.3673381
9089,877277582.9635328
9090,1254485675.5151572
9091,1394264131.970998
9092,846265478.8209261
9093,572124943.8911834
9094,492596017.6554124
9095,887105606.7591214
9096,984864411.3197567
9097,940376930.5836995
9098,619271100.5883783
9099,426155522.594024
9100,1972877989.6806743
9101,508403852.86781055
9102,679983783.8926469
9103,106578093.79830481
9105,762726164.1072206
9106,706482879.3110048
9107,1132955533.0913377
9108,1563978599.2278256
9109,426089697.4659361
9110,1204149384.2833657
9111,605131085.0545506
9112,695030170.2276756
9114,733591185.65203
9115,451929019.01195925
9116,629176568.3200597
9117,424696868.8794811
9118,601385768.4719557
9119,1383110787.0970838
9120,870316433.6660295
9121,1002910566.3261493
9122,675254074.4862486
9123,849337639.0366186
9124,412000634.37979984
9125,370650759.5304933
9126,713021279.0512145
9129,528490552.9577457
9130,1006885748.9584742
9132,871921802.7373325
9133,341463846.43049145
9134,516666504.07252717
9135,757069411.4661951
9136,1367283674.09995
9137,531283130.1858946
9138,328426595.134635
9139,597213404.7453275
9140,371039753.0851514
9141,465143104.7774096
9142,577325912.9035332
9143,735530659.0725647
9144,730438798.3231542
9145,1628006052.3202925
9147,787890930.7781633
9148,414836895.86162424
9149,546454267.1533496
9150,1396611952.1588752
9151,1045562841.115045
9153,497144876.91146123
9154,491281808.31653243
9155,737640772.3965116
9156,712499573.5751175
9157,662107338.9149774
9158,1217444222.5153592
9159,622124990.3303044
9160,387685529.0603751
9161,465486472.71443033
9162,393187073.2611343
9163,588762931.4950114
9164,528419158.3907697
9165,545423866.8917577
9167,407293874.8888445
9168,430462797.4489257
9169,647084795.1794522
9172,565286766.6947224
9173,1589004931.7359397
9175,708022051.1686856
9176,600671699.1977129
9178,469723450.4559208
9179,1068229064.7334368
9180,439130377.2845838
9181,325369598.12662655
9182,338690056.8352771
9183,414418272.0873851
9184,509566689.4175714
9185,608180041.6626288
9186,390634260.7016148
9187,445117817.11597276
9188,623486067.8329701
9189,867353916.9748795
9190,504190869.6504033
9191,714887599.3006003
9192,774653822.2634593
9193,643749804.4009187
9194,678923924.2561138
9195,2156050205.89335
9196,598514195.6019678
9197,494020337.1490505
9198,380823821.47383946
9199,496622967.8100216
9200,860136416.6758167
9202,426027982.5818281
9203,712351224.4152762
9204,414482390.3638327
9205,1352815143.3931417
9206,646937879.8624507
9207,570190301.9059433
9208,420005445.8637166
9209,931735140.4630879
9210,568142060.2583258
9211,1009273137.1815828
9212,1122718940.2378616
9213,435070791.1419297
9214,1327668721.3928223
9215,603596565.8646438
9216,1270726396.8017821
9217,631233355.8125708
9218,1205387189.652089
9219,380270907.6389191
9220,691171187.9755753
9221,586103275.5522071
9222,300283677.5970454
9223,614777979.7382642
9224,818451196.3096095
9226,481076753.177208
9227,498042492.602165
9228,659978898.6061132
9229,1013567571.9988095
9230,1075635619.1558306
9231,901555347.7716403
9232,410541711.16035175
9233,757923666.6110045
9234,606844492.2847698
9235,963845580.6254194
9236,585429938.4004804
9237,377101065.9902601
9238,590322732.9093369
9239,315517395.996855
9240,1030050987.5695089
9241,331872098.21425694
9242,473877729.7426787
9243,674991324.2162726
9244,413629754.1816474
9245,918763514.6486598
9246,561707629.5433671
9247,1284341772.339602
9248,860086662.4150177
9249,885312450.4086064
9250,716742917.6074219
9251,462319911.5994407
9252,433532922.23006797
9253,496661295.949186
9254,1399494169.2677183
9255,437484174.3135594
9256,816648700.5308316
9257,671773941.0273513
9258,579713742.3847637
9259,535704791.47120124
9260,480700816.42269695
9261,971369140.2753391
9262,506882590.05949175
9263,713692648.3945765
9265,461480751.95315
9266,1307668876.9087887
9267,380084353.8013055
9268,1090041884.6745887
9269,527393441.0217344
9270,1164775140.0559623
9271,799996532.2137263
9272,577642672.7606337
9273,647120939.8669134
9274,466611431.28510845
9276,750868760.1891327
9277,912269395.3021612
9278,1160562206.8577015
9280,670545720.5081631
9281,487760804.1078875
9282,326208805.3410826
9283,598185889.5264468
9284,383993043.892986
9285,1376796357.3046167
9286,2597637769.307146
9287,563299385.9813352
9288,835447317.4591286
9289,564476737.5639005
9290,1299657927.4383767
9291,451399601.50208753
9292,586170786.7075685
9294,970297157.42097
9295,781094250.5477073
9296,752604861.6647195
9297,461803260.24751097
9298,465334609.1717583
9299,434596386.2394771
9300,402816578.05915487
9301,566555601.8426411
9302,680809939.70952
9303,1003998618.61537
9304,510668839.61722946
9305,651629743.0887309
9306,569839800.170488
9307,1337506022.000838
9308,617909836.8513921
9309,1892094634.3110192
9310,1266531167.0418844
9311,604018781.9562669
9312,356691242.97750884
9313,546020291.9345224
9314,453796289.58544904
9315,1319765635.4707522
9316,550811612.8621354
9317,666751076.9403726
9318,591358918.4879363
9320,1007973157.7745571
9321,541298351.4667492
9322,959859650.4725559
9323,727400058.055399
9324,595343915.0754708
9325,497219939.12605476
9326,355708247.3063652
9328,1778853426.688782
9329,473446833.8603912
9331,743676205.0255542
9332,524846068.80344033
9333,554192658.0964929
9334,489198402.8356861
9335,597712811.6887091
9336,798534701.0923221
9338,601085935.1325948
9339,1045946081.9188776
9340,497135127.0170997
9342,479126591.3474311
9343,518499342.47511685
9344,605300835.2245948
9345,439804277.8132074
9346,647563533.6215117
9347,1841083532.0777192
9348,466729486.9458517
9349,613066997.2549269
9351,893011891.6873381
9352,832257692.2467154
9353,1186464861.919232
9354,487691045.6416529
9355,558378439.1625891
9356,483295155.19648445
9357,384542405.1749845
9358,614432107.5447053
9359,359541397.1344046
9360,659976485.929391
9361,486215869.6263697
9362,459261599.97193205
9363,441448082.75715023
9364,573205511.08612
9365,666157232.2595468
9366,1062565256.7217978
9367,700764556.4981914
9368,525249614.08081305
9369,764377006.2201415
9370,653518666.6659319
9371,703995525.5737469
9372,1589077040.6780531
9373,1095358653.8747008
9374,1277868850.658722
9375,769738862.9195739
9376,915538683.493879
9377,648569640.4568164
9378,312321345.5372245
9379,632489428.3952491
9380,686677549.7812055
9381,782567153.2476474
9382,294408462.30676395
9383,773416117.3801415
9384,295999576.60739547
9385,847657497.7283108
9387,451722895.7328122
9388,864340877.003423
9389,311527054.33956003
9390,735466528.5959661
9391,898494624.8728509
9392,441617887.1366591
9393,998450295.4324256
9394,1047438111.6056395
9395,382629704.3455788
9396,746191256.9854252
9397,901636549.223659
9398,1763701973.0813584
9399,879689370.7273928
9400,877363737.5578252
9401,524098010.01366377
9403,364823960.7678843
9404,518267942.9095308
9405,328667077.5535415
9406,610957987.595512
9407,1092944033.1161704
9408,725289395.6005241
9409,575718003.2987895
9410,720771752.9165133
9411,844906341.9230307
9412,452030450.97128654
9413,420892866.86658955
9414,1461258570.427061
9415,555971215.3097633
9417,903867983.993128
9418,755607858.332471
9419,494665622.51222587
9421,621738948.3384333
9422,494397095.01202166
9423,733587828.741224
9424,527117625.42234635
9425,474359649.90516025
9426,890694184.1500065
9427,611751060.5100822
9428,423093975.31796074
9429,510857075.69250685
9430,353266598.1091144
9431,976478195.0675032
9432,951725902.2187179
9433,865462841.9961394
9434,577142526.3201824
9435,435328131.3230261
9436,590154952.3520634
9437,1020222860.5817673
9438,350299442.0307422
9439,572487725.8794192
9440,1513736057.5716956
9441,819106465.5888165
9442,1081119262.256098
9443,379801196.7537589
9444,552035569.9763461
9445,489437329.357609
9447,997755279.623255
9448,972106804.9303628
9449,482144132.9518173
9450,634401164.528773
9451,364587759.94555783
9452,386841132.936054
9453,541575128.9085175
9454,1357715515.0466673
9455,695949581.2752628
9456,575939784.9193909
9457,613833089.351197
9458,616152435.1105609
9459,994324088.4751877
9460,302914752.1345297
9461,566002659.2565871
9462,570798775.2782005
9464,807111729.3022431
9465,537582675.9954766
9466,1134622304.1723907
9467,967044387.0011541
9468,497502658.60826725
9469,396879665.4730122
9470,474745422.9018562
9471,486174469.03026456
9472,490798976.764817
9473,1137697701.9769497
9474,773649629.8342501
9475,725517279.736783
9476,452608025.6529166
9477,459403978.0935754
9478,947734099.2890798
9479,976666746.7314422
9480,743966933.3744636
9481,580714795.1532264
9482,694578392.5417882
9483,350330734.30580175
9484,557685481.9872681
9485,988912208.5997541
9486,955654871.1428814
9487,850026026.5143212
9488,485527334.5575097
9489,630862958.2749528
9490,447978202.60684747
9491,584702660.53242
9493,599582224.7781302
9495,1082590968.1016307
9496,885628658.8213363
9497,1276398343.8863025
9498,555216158.8712158
9499,1060604457.5600231
9500,515822102.46857774
9501,1368286098.502176
9504,380772387.59183306
9505,443823050.6720368
9506,649689200.5895084
9507,705219990.523757
9508,829290519.3130225
9509,567523265.3698967
9510,398352524.3302844
9511,809667508.4743847
9512,908270338.5869367
9514,1048769565.50268
9515,744264000.4981581
9516,235340763.27506363
9519,314812770.27390957
9520,473855836.6678472
9521,410708478.7417381
9522,605244739.4384371
9523,1530815522.1852918
9524,368283201.09957594
9525,355891047.49606645
9526,554421736.6074786
9527,236120921.40484712
9528,367792249.98816496
9529,863083673.0106595
9530,583556296.343918
9531,811498083.6930559
9532,667571806.6225657
9533,590432839.7338868
9534,396857491.96458554
9535,696713766.5777174
9537,680567097.1655836
9538,785501612.9667
9539,1093283515.2382884
9540,527022640.3769032
9544,514864875.6865817
9545,622453152.7344928
9546,443545521.02986574
9547,604728752.4867803
9548,380113757.48089176
9549,1051358740.7585065
9551,611270624.0887642
9552,1031689227.0904385
9554,314680671.9772115
9555,498057876.0497174
9556,444357372.89670485
9559,594152045.6091952
9561,303796308.8748294
9562,735655600.5417801
9563,1590441535.367099
9564,807782781.5246089
9565,791177232.0578028
9566,427291032.53336656
9567,508840173.4123146
9568,501093878.32989097
9569,749430499.234099
9570,325484584.8252346
9571,470428539.9058911
9572,740750943.8871175
9573,360477466.31293327
9574,435526389.3280053
9575,305505718.612228
9576,575302355.48479
9577,923523458.7668393
9578,294946881.0657
9579,541283749.1927925
9580,1354445053.1001039
9581,855834839.597966
9582,488341983.5653433
9583,888929571.0482662
9584,372144753.6164672
9586,457654468.94785935
9587,837523204.7927796
9588,1590252757.7359762
9589,523824282.7325462
9590,570731305.0933976
9591,668041599.2368041
9592,466077853.3059932
9593,376521167.171478
9594,587903122.7871914
9595,789754834.7039375
9596,1741963801.1157243
9597,602991279.3522282
9598,713177974.0210675
9599,1133135872.787172
9600,361202507.08326745
9601,604890666.7259387
9602,328561334.4775312
9603,432340403.38399273
9604,820385992.7828234
9605,1246674515.0651042
9606,662281958.831347
9607,829715161.0514114
9608,887275985.3942932
9609,624074812.3093804
9610,526480145.85713995
9611,324444063.52325803
9612,354308809.8893194
9614,515999417.9418452
9615,953389649.1030635
9616,590883929.9976383
9617,1423302282.4974277
9618,451236087.09683627
9619,907682100.8993021
9620,641373262.578864
9622,520226200.7975865
9623,655303653.7605805
9624,433774198.2333569
9625,477794705.78529406
9626,427733784.15225106
9627,1326886476.9089546
9628,739708873.4693499
9629,977549578.6569532
9630,1039854338.8895956
9632,376862181.5342174
9633,458466630.8470398
9634,2201935913.565067
9635,377172361.1029535
9636,697457299.6896846
9637,641736113.4079869
9639,945754304.2008147
9640,1123396488.9259737
9642,599060919.5059249
9643,1251485445.3957233
9644,846623556.7417524
9645,626070042.0233417
9646,343473637.2212188
9647,570346526.3688182
9648,479293681.13231426
9649,543367137.6315341
9650,597895713.7090957
9651,536297656.47909737
9652,411277630.42535526
9653,847530187.2210414
9654,1608701754.4898818
9655,400262845.46602666
9657,1016432534.6077385
9659,516279091.76166266
9660,511042781.322687
